exam_1,exam_2,exam_3,attendance_rate,engagement_score,group_work_score,revision_hours,quiz_score,final_pass_score
73.09,63.35,84.98,81.65,8.14,63.31,16.85,52.0,74.64
70.38,76.3,87.3,93.18,8.19,90.57,16.21,76.0,83.76
97.03,90.97,98.19,92.27,10.0,100.0,19.58,100.0,87.37
100.0,94.56,90.98,97.45,10.0,100.0,18.43,55.0,97.93
58.59,46.37,63.1,63.83,3.41,34.94,0.57,25.0,36.54
40.0,35.57,51.8,67.76,3.04,22.84,4.21,9.0,41.18
92.04,64.62,84.74,75.5,6.46,83.56,14.13,55.0,71.42
47.85,30.0,50.0,64.82,2.0,0.0,0.0,0.0,33.86
97.41,95.0,100.0,100.0,10.0,98.69,20.0,100.0,99.9
100.0,89.68,100.0,94.46,10.0,76.06,20.0,97.0,94.31
51.14,58.18,71.01,71.95,2.0,40.42,5.14,43.0,46.26
40.0,48.3,50.0,60.0,2.0,8.62,0.0,26.0,34.41
100.0,95.0,98.0,100.0,10.0,100.0,17.92,100.0,95.37
64.95,70.79,63.08,82.86,5.81,29.35,10.42,52.0,63.63
86.54,95.0,100.0,93.97,10.0,100.0,15.71,98.0,94.24
40.0,30.0,55.36,60.0,2.0,9.43,0.27,12.0,27.54
53.25,46.53,61.69,75.79,3.6,67.69,3.14,14.0,39.19
78.77,78.36,67.14,91.74,6.95,66.36,11.87,42.0,67.04
71.37,59.79,68.77,83.81,5.66,40.16,12.52,34.0,60.43
54.81,41.23,61.59,75.31,3.65,2.74,1.91,6.0,35.84
94.34,71.87,94.81,89.22,7.4,82.39,18.01,97.0,89.53
42.04,30.0,52.72,61.86,2.49,0.0,2.04,6.0,30.45
60.76,50.51,62.84,79.54,5.23,28.9,8.03,52.0,60.44
81.56,79.08,80.13,81.07,7.42,36.09,9.53,54.0,72.26
85.28,79.23,81.54,97.36,8.37,61.53,13.1,100.0,86.71
89.23,90.89,87.88,93.87,4.36,100.0,15.79,100.0,83.91
41.28,30.0,55.83,61.83,2.0,0.0,0.0,0.0,36.01
40.0,30.0,54.59,60.0,2.0,0.0,0.0,0.0,30.26
96.2,84.79,100.0,99.64,10.0,71.39,20.0,97.0,99.9
79.0,65.14,82.34,93.29,6.26,30.83,10.93,48.0,72.05
48.39,43.32,63.46,67.4,3.84,10.73,6.43,10.0,40.8
100.0,95.0,96.48,100.0,10.0,100.0,19.53,95.0,94.54
74.69,70.59,76.06,83.18,7.19,32.2,9.33,22.0,62.5
100.0,83.39,98.04,97.81,9.21,69.61,20.0,66.0,87.86
71.89,64.47,76.66,72.77,4.59,15.61,9.15,52.0,57.25
100.0,87.0,92.28,100.0,8.11,100.0,17.19,100.0,88.08
100.0,95.0,98.65,100.0,10.0,100.0,18.78,88.0,99.9
63.37,58.95,78.11,83.01,5.76,10.23,0.41,65.0,51.25
96.14,81.78,90.31,91.05,10.0,80.77,11.65,90.0,77.44
80.55,88.93,81.55,100.0,7.12,100.0,12.5,66.0,82.16
100.0,95.0,92.51,100.0,10.0,95.73,15.7,79.0,88.75
43.66,40.79,69.26,68.9,2.0,4.57,3.66,8.0,36.59
84.91,81.3,93.23,100.0,8.43,88.48,20.0,51.0,76.92
100.0,90.99,97.19,100.0,9.4,88.77,20.0,86.0,96.82
40.0,30.0,50.41,60.0,2.0,0.0,0.0,1.0,29.84
40.0,30.0,51.37,63.05,2.0,6.15,0.0,0.0,33.8
47.4,31.97,50.0,60.0,2.0,0.0,1.26,0.0,33.18
65.0,45.74,65.84,71.57,4.18,5.63,6.96,38.0,48.95
89.03,68.75,90.2,94.81,8.77,68.45,9.77,64.0,69.38
100.0,95.0,95.65,100.0,8.79,100.0,16.91,100.0,91.79
73.29,64.83,74.29,84.11,7.29,76.58,6.8,67.0,64.11
89.08,90.54,100.0,89.25,9.34,90.5,20.0,85.0,86.63
40.0,30.0,50.0,60.0,4.36,16.61,2.54,0.0,38.9
51.64,32.26,65.66,63.29,2.0,27.63,0.0,0.0,41.89
63.75,53.15,78.27,83.49,5.65,48.26,10.32,53.0,59.57
78.08,72.65,76.02,91.8,9.69,80.01,13.98,63.0,80.93
65.22,75.31,59.4,80.92,5.17,85.86,9.99,38.0,63.02
40.0,35.08,50.0,60.0,2.0,0.0,6.58,0.0,29.44
63.4,49.21,77.1,81.4,4.67,41.16,14.27,59.0,63.11
43.5,30.0,52.94,60.0,2.29,32.01,5.49,0.0,24.09
89.5,83.27,89.4,97.46,7.35,61.33,17.22,68.0,74.95
85.47,62.5,79.64,89.16,8.44,69.61,12.08,82.0,79.14
40.0,30.0,50.0,62.71,2.55,0.0,0.0,10.0,35.18
53.68,51.62,61.02,66.14,5.36,54.15,1.79,12.0,49.64
40.0,34.02,50.0,67.65,3.23,0.0,4.12,0.0,27.55
71.59,64.18,71.2,82.23,5.04,45.84,4.85,33.0,62.02
90.08,92.49,100.0,100.0,8.38,72.04,17.95,75.0,92.72
49.98,33.16,50.0,65.41,2.0,0.0,0.0,0.0,33.27
92.15,72.08,90.01,92.73,7.83,34.72,14.19,70.0,78.17
48.56,51.02,67.65,61.66,4.57,22.85,1.41,17.0,40.49
45.06,51.24,50.68,67.59,3.79,23.99,5.25,22.0,45.95
63.28,55.46,67.53,76.17,5.57,45.55,8.16,55.0,62.89
61.0,30.0,58.12,66.32,2.0,8.11,0.0,0.0,33.15
51.96,37.45,56.99,72.04,3.16,16.4,1.57,22.0,41.98
52.08,30.0,50.0,65.91,2.75,19.69,0.48,0.0,35.06
90.88,95.0,100.0,100.0,9.06,100.0,20.0,85.0,93.99
63.83,46.84,81.67,75.84,6.93,54.1,8.33,54.0,58.02
46.16,45.46,59.77,73.09,4.33,22.62,2.56,0.0,39.7
69.69,73.78,84.86,87.95,8.98,50.31,10.15,45.0,74.36
65.04,45.19,72.14,89.85,4.9,83.85,1.15,28.0,49.03
58.93,48.4,76.14,80.25,4.74,56.22,7.87,26.0,59.92
80.68,81.09,76.54,94.66,4.88,75.58,9.93,61.0,68.59
98.79,83.54,91.21,98.74,7.37,80.64,13.62,60.0,91.94
64.49,51.04,50.55,75.98,2.71,18.33,6.38,22.0,49.67
61.29,44.56,63.01,78.36,4.66,18.11,3.96,19.0,44.27
66.35,64.32,67.39,70.13,7.61,42.55,13.03,37.0,54.96
40.67,30.0,58.16,60.0,2.84,0.0,0.0,4.0,28.31
40.0,30.0,54.27,70.41,3.43,0.0,0.0,6.0,30.63
93.14,86.71,96.84,88.25,8.98,97.38,20.0,88.0,90.36
100.0,95.0,97.56,99.49,8.27,99.83,19.87,100.0,93.69
54.83,55.45,71.68,76.41,4.75,42.29,11.53,35.0,56.15
78.41,84.31,84.54,89.32,7.18,76.58,17.49,74.0,80.65
86.7,76.39,81.81,95.09,5.88,72.11,17.8,57.0,73.55
100.0,79.25,100.0,100.0,10.0,97.3,14.18,88.0,96.91
100.0,86.11,95.03,97.68,8.29,100.0,20.0,96.0,99.9
74.51,50.8,69.44,73.89,6.73,57.4,5.32,37.0,57.71
42.43,30.0,51.66,64.49,2.0,51.92,3.0,11.0,39.83
40.0,30.0,68.95,67.0,2.0,14.03,0.0,14.0,38.13
79.9,76.24,83.23,84.49,6.88,44.25,9.35,45.0,65.96
53.68,49.72,64.77,65.58,2.61,12.83,7.42,8.0,45.22
40.52,30.0,54.61,60.0,3.82,0.0,0.0,35.0,31.56
50.8,41.63,65.46,70.61,2.0,21.06,10.71,0.0,37.41
47.73,30.0,53.51,62.44,3.95,23.29,2.54,0.0,37.59
92.9,95.0,100.0,95.65,9.5,93.52,20.0,100.0,99.3
88.23,89.87,86.13,100.0,10.0,78.3,17.4,100.0,93.79
62.53,68.56,76.97,90.09,6.26,59.97,8.59,71.0,68.67
100.0,95.0,99.35,100.0,10.0,83.69,20.0,100.0,89.66
64.26,46.81,80.01,83.21,6.11,36.0,5.68,47.0,50.5
41.82,36.12,55.2,60.0,3.24,18.88,0.0,7.0,35.42
94.92,95.0,100.0,100.0,10.0,64.17,20.0,100.0,99.9
82.67,74.85,92.77,92.49,8.08,64.6,12.16,88.0,78.02
40.0,41.05,50.0,60.0,4.18,20.44,0.0,11.0,43.19
65.49,54.54,68.11,72.11,5.82,4.76,2.61,11.0,44.43
55.34,38.25,50.0,75.32,2.0,0.0,6.45,0.0,42.9
40.98,30.0,51.43,62.3,2.0,0.0,6.55,4.0,24.41
100.0,81.02,94.03,91.17,10.0,37.05,18.15,71.0,82.28
100.0,95.0,100.0,100.0,8.21,100.0,19.44,71.0,94.64
45.6,36.88,51.24,61.38,3.14,2.41,1.52,13.0,32.94
85.74,79.17,84.75,90.49,7.5,61.92,16.37,79.0,85.5
52.59,33.89,65.99,74.16,2.0,0.0,2.27,44.0,44.19
62.35,48.59,62.13,60.0,4.54,72.1,9.98,43.0,61.77
51.19,54.98,58.68,60.0,2.86,36.44,8.74,14.0,42.39
40.0,50.82,57.92,72.72,2.07,8.55,4.9,15.0,34.08
74.85,61.45,85.77,80.1,5.27,76.57,16.84,40.0,67.63
40.0,30.0,61.42,62.48,3.17,20.38,5.31,0.0,33.07
70.37,76.97,84.49,76.84,6.41,52.13,10.07,80.0,69.15
68.65,58.88,90.38,80.26,6.38,35.61,9.83,45.0,59.92
62.86,62.87,65.23,77.6,6.6,27.44,11.23,59.0,54.84
40.0,38.15,50.05,72.31,3.51,0.0,0.0,11.0,40.3
55.62,38.74,62.9,71.85,6.52,46.28,3.83,28.0,40.79
97.35,85.05,100.0,91.78,10.0,73.63,11.1,93.0,88.95
75.4,87.36,80.62,91.45,7.39,99.6,20.0,70.0,83.3
52.77,32.74,63.53,69.06,2.0,0.0,2.67,2.0,37.47
61.45,57.33,68.6,87.14,5.94,42.49,13.04,58.0,63.03
100.0,72.09,91.18,97.25,8.88,74.76,11.33,100.0,79.69
40.0,30.0,51.04,61.65,5.21,0.0,4.0,8.0,30.67
85.72,75.19,81.93,86.29,7.42,62.72,16.01,75.0,78.71
40.0,49.51,56.36,61.88,4.01,31.19,0.0,14.0,38.22
84.96,70.45,92.62,83.12,7.07,99.72,16.78,74.0,75.32
51.04,52.29,66.48,68.63,2.75,21.63,0.0,3.0,42.88
40.0,30.0,50.0,62.99,2.0,0.0,0.2,0.0,24.09
40.0,48.19,51.08,66.57,2.0,0.0,2.71,0.0,41.85
64.48,77.37,75.4,84.24,8.13,40.59,11.13,52.0,58.43
85.15,71.2,81.49,90.98,8.47,95.7,5.7,73.0,78.41
45.81,30.0,52.75,62.94,2.21,29.02,2.81,0.0,33.7
98.34,80.75,81.63,96.12,9.83,100.0,18.82,79.0,88.16
40.0,30.0,59.25,60.0,2.0,0.0,0.0,6.0,33.76
65.09,50.63,80.47,78.45,5.51,21.56,11.26,32.0,54.03
45.87,32.27,50.0,60.0,2.25,11.47,1.92,0.0,29.73
40.72,37.01,57.4,68.46,5.48,11.46,0.0,32.0,34.66
62.54,58.31,72.41,88.2,6.46,57.96,14.93,51.0,72.18
54.67,35.74,50.0,64.93,3.69,19.53,0.24,0.0,32.07
51.18,46.77,68.47,77.41,3.94,24.79,3.93,44.0,46.5
84.07,95.0,100.0,99.75,10.0,100.0,16.55,97.0,99.9
67.88,41.45,62.85,66.19,5.74,0.0,9.24,0.0,37.13
82.53,90.38,93.29,93.92,6.68,89.79,20.0,74.0,94.52
41.33,31.14,50.8,67.08,3.64,13.57,1.7,0.0,31.94
84.8,80.75,81.8,93.84,7.6,100.0,13.04,79.0,86.71
79.76,95.0,97.0,96.29,7.98,100.0,20.0,100.0,95.6
40.0,36.87,50.0,60.0,2.0,25.15,0.0,0.0,20.87
51.71,41.27,61.25,66.9,4.99,37.97,0.48,7.0,43.93
88.13,81.13,96.26,86.9,7.38,100.0,18.88,89.0,82.91
71.02,57.02,69.06,75.28,5.7,47.34,7.74,57.0,59.73
77.23,72.28,77.08,77.95,5.01,100.0,20.0,62.0,83.61
58.82,37.72,61.62,75.37,2.0,39.02,1.52,15.0,38.37
67.37,64.56,89.02,80.98,4.76,23.21,10.13,61.0,70.91
55.64,59.83,65.75,77.53,6.9,43.57,14.12,12.0,50.99
90.66,95.0,100.0,95.0,9.93,81.67,20.0,100.0,99.9
66.34,71.35,88.74,82.92,8.5,92.05,11.22,61.0,73.21
86.38,70.56,80.44,86.81,8.88,68.56,9.72,58.0,76.22
47.97,50.01,61.53,68.91,3.43,5.07,2.2,39.0,43.82
58.81,43.92,67.48,69.93,6.5,45.71,0.95,44.0,51.26
56.41,52.29,67.39,80.53,3.66,56.97,9.61,16.0,44.56
79.91,72.31,88.04,76.6,8.86,59.69,16.38,57.0,73.65
68.45,51.59,77.97,73.53,5.87,22.11,8.09,41.0,53.98
74.67,78.78,82.52,80.5,7.14,67.07,8.63,41.0,61.87
100.0,89.47,92.85,100.0,10.0,63.79,18.95,92.0,93.85
93.79,92.63,95.0,94.6,9.6,100.0,19.01,100.0,99.9
60.1,53.22,69.11,67.85,4.99,69.16,11.6,38.0,52.79
100.0,95.0,100.0,98.71,9.44,86.99,20.0,96.0,99.9
48.6,48.88,64.64,74.75,3.85,68.5,6.8,6.0,45.53
49.28,35.42,50.0,76.65,2.0,19.9,0.0,0.0,31.09
47.51,33.13,50.0,60.0,4.13,3.1,4.17,21.0,35.97
40.0,30.0,53.28,60.0,2.0,12.7,0.0,0.0,40.63
72.24,48.16,87.18,81.5,4.02,66.14,1.76,35.0,58.36
57.19,69.91,74.08,71.28,5.6,53.67,6.98,70.0,64.92
96.24,91.62,100.0,100.0,9.67,100.0,20.0,93.0,99.65
70.13,54.74,79.07,82.98,7.6,54.0,15.52,58.0,62.38
67.05,55.85,62.38,72.21,3.27,37.74,0.0,51.0,56.71
84.38,78.24,96.27,93.9,10.0,100.0,17.14,100.0,86.82
43.12,31.03,50.17,60.0,3.28,0.0,0.0,13.0,27.29
75.02,81.49,65.99,90.58,7.82,50.53,13.55,83.0,73.34
87.36,91.05,100.0,100.0,8.48,100.0,19.06,50.0,85.78
42.8,41.99,52.5,62.56,2.0,9.65,0.0,6.0,32.79
98.07,90.62,100.0,98.58,9.53,90.4,20.0,100.0,95.5
71.3,71.28,80.08,87.64,7.31,100.0,16.06,72.0,74.27
78.96,42.21,68.09,77.35,5.46,73.58,9.95,29.0,54.55
83.58,75.67,91.95,97.4,8.16,98.77,12.65,60.0,80.23
84.03,87.77,100.0,100.0,10.0,76.11,20.0,89.0,83.54
68.85,57.63,85.5,92.44,6.03,66.32,12.57,81.0,72.59
67.58,80.41,88.36,80.77,7.31,72.94,10.46,61.0,79.22
63.55,32.75,76.7,78.57,3.99,0.0,5.54,20.0,48.17
49.37,48.33,50.86,68.93,3.33,35.6,5.23,0.0,43.24
95.29,95.0,90.24,91.29,6.44,91.55,20.0,94.0,98.19
44.22,41.36,57.91,65.99,3.62,33.93,5.56,0.0,41.86
69.92,55.9,71.94,83.1,7.04,47.11,8.22,53.0,59.78
54.43,36.19,60.54,70.55,5.04,38.19,6.51,54.0,48.07
82.35,72.23,88.63,87.7,6.3,82.19,13.45,84.0,79.79
85.02,77.14,87.91,76.86,6.18,68.79,13.77,85.0,72.67
100.0,92.87,100.0,94.54,8.48,100.0,17.51,99.0,99.9
59.83,39.44,62.37,69.39,4.64,24.31,11.12,38.0,51.1
66.31,63.56,71.71,71.71,5.98,14.19,7.51,58.0,67.48
49.94,47.01,54.43,60.0,2.0,0.0,0.69,0.0,33.06
60.08,47.74,65.11,78.37,6.3,17.66,7.6,29.0,52.29
82.77,74.39,78.59,86.17,9.23,82.79,17.39,57.0,78.16
99.0,72.87,86.37,100.0,8.92,63.29,16.98,75.0,91.21
40.31,32.29,58.25,64.74,3.21,29.72,0.58,6.0,46.71
87.32,91.92,89.57,100.0,6.71,100.0,20.0,75.0,80.68
91.46,95.0,89.34,98.75,9.24,100.0,20.0,94.0,92.96
82.48,70.63,84.11,83.47,5.68,65.29,18.84,79.0,80.44
86.65,92.86,100.0,100.0,8.69,100.0,16.46,99.0,84.69
52.44,36.38,50.0,73.84,3.96,38.32,5.82,4.0,36.83
40.0,30.0,50.0,60.0,3.09,0.0,0.0,12.0,33.1
48.17,33.3,54.05,62.68,3.15,1.7,4.59,0.0,32.05
95.16,79.65,89.06,100.0,10.0,83.73,20.0,83.0,90.61
86.2,81.06,88.44,91.19,9.11,85.17,7.34,97.0,85.77
76.58,63.6,66.91,78.72,3.51,6.16,9.55,60.0,57.71
87.52,66.24,75.26,79.05,5.15,56.75,10.88,58.0,63.66
40.0,30.0,50.0,60.0,2.0,0.0,0.0,28.0,27.47
100.0,91.49,93.26,100.0,10.0,98.24,16.68,92.0,83.25
75.61,62.54,70.67,84.1,5.82,39.91,9.55,66.0,68.52
75.64,65.75,77.11,83.07,4.43,16.66,9.94,31.0,59.08
87.71,84.73,100.0,97.41,7.62,69.58,15.27,67.0,90.13
92.21,60.19,90.37,89.83,6.39,62.13,7.05,87.0,78.91
62.44,74.14,86.1,84.11,4.32,81.38,12.48,81.0,73.0
45.63,37.12,62.0,70.18,6.36,1.61,6.68,12.0,44.36
85.95,91.37,81.42,89.31,9.47,54.27,12.24,100.0,76.62
100.0,85.71,100.0,98.58,7.16,76.16,14.09,100.0,92.52
100.0,88.23,100.0,100.0,7.23,100.0,20.0,90.0,92.97
100.0,93.42,100.0,99.79,8.84,95.54,20.0,94.0,93.1
54.14,50.77,64.66,69.11,2.01,32.44,5.96,6.0,40.92
52.64,30.0,55.85,63.12,5.87,0.0,0.0,0.0,38.46
61.46,52.35,86.95,78.74,4.39,9.24,5.09,48.0,53.32
78.21,68.74,81.29,74.38,6.72,34.47,13.04,53.0,67.27
100.0,87.11,97.73,100.0,9.21,100.0,19.01,100.0,99.08
48.75,40.69,50.0,71.08,2.0,0.0,0.0,15.0,33.59
100.0,91.46,93.68,94.12,10.0,87.48,17.81,100.0,96.05
63.34,50.86,85.53,74.14,6.37,43.15,9.37,53.0,61.37
47.47,54.77,75.02,89.0,4.38,18.29,6.58,37.0,58.26
44.91,45.44,52.73,60.0,5.79,14.02,1.09,9.0,38.99
40.0,33.25,63.08,67.72,2.34,0.0,0.0,14.0,25.96
86.52,95.0,97.32,93.44,8.31,65.02,13.72,99.0,93.17
63.41,77.72,74.06,81.68,9.02,100.0,8.32,36.0,64.18
40.0,30.0,55.44,60.0,2.58,0.0,1.04,27.0,31.64
40.0,37.32,52.39,62.55,4.34,15.9,1.98,2.0,33.22
62.9,40.8,72.47,64.48,4.73,16.04,12.26,21.0,61.75
95.68,95.0,91.79,100.0,5.66,69.18,16.99,99.0,92.54
70.69,54.35,64.3,72.91,2.82,36.51,10.28,42.0,64.88
40.0,39.7,58.93,60.0,3.56,0.0,0.0,9.0,34.42
57.69,64.46,79.63,82.3,4.27,31.08,9.05,53.0,64.07
64.27,58.97,77.35,62.45,5.38,21.81,2.1,49.0,63.64
54.14,32.33,63.31,72.89,3.63,25.04,0.0,28.0,45.57
70.95,64.88,77.24,82.72,6.06,16.72,12.22,49.0,66.31
61.15,56.23,72.85,67.68,3.93,53.13,8.47,37.0,48.24
77.8,82.39,85.19,100.0,8.49,87.03,15.12,59.0,75.05
98.42,95.0,96.52,95.5,10.0,95.42,14.98,100.0,96.59
100.0,95.0,88.07,95.77,9.41,84.84,20.0,100.0,99.9
59.95,53.53,67.02,64.35,3.04,41.35,7.89,29.0,49.54
40.0,31.99,50.0,60.0,2.0,4.71,2.65,4.0,34.07
93.88,95.0,100.0,95.52,9.87,100.0,13.75,100.0,90.19
82.07,51.66,78.66,85.97,4.14,47.28,12.77,55.0,62.25
80.7,60.28,63.16,87.25,4.73,27.73,8.17,47.0,62.61
62.96,74.27,73.32,72.12,4.88,66.48,10.83,51.0,64.08
80.19,62.45,91.26,85.19,4.03,58.84,11.56,36.0,64.13
57.62,74.77,71.0,66.36,5.66,31.25,5.64,37.0,53.57
64.62,54.86,56.1,71.32,4.28,4.15,3.35,29.0,39.56
57.0,49.64,51.98,83.13,3.25,43.84,1.92,15.0,43.49
75.95,65.92,63.73,68.73,3.91,76.21,7.81,54.0,53.87
42.98,39.45,65.99,64.13,4.63,37.05,1.84,57.0,45.59
55.63,39.58,56.36,71.53,4.22,30.77,5.03,1.0,40.08
72.82,76.86,75.29,86.99,6.53,78.24,7.86,27.0,71.86
69.25,50.25,66.68,69.76,5.14,31.29,9.71,57.0,52.96
100.0,95.0,99.16,100.0,10.0,100.0,20.0,100.0,99.9
40.47,30.0,50.0,60.0,2.0,0.0,0.0,6.0,30.05
95.14,85.08,100.0,100.0,8.61,94.25,14.13,99.0,86.74
100.0,95.0,91.46,100.0,9.9,84.57,20.0,90.0,95.65
40.0,30.0,50.0,67.63,2.0,1.27,1.26,8.0,24.24
54.46,48.28,73.35,76.06,4.67,69.2,6.45,34.0,53.84
53.35,62.26,68.9,77.26,5.94,28.52,5.31,46.0,54.33
40.0,39.72,54.11,64.26,2.0,8.43,0.0,0.0,35.84
45.32,46.93,70.4,72.87,3.46,0.0,1.78,20.0,38.37
47.95,30.0,50.0,60.0,2.0,8.58,0.0,0.0,18.87
100.0,92.76,100.0,94.6,8.68,100.0,17.23,100.0,92.77
91.45,92.3,94.47,96.37,10.0,94.56,20.0,75.0,95.02
100.0,95.0,97.34,96.0,10.0,78.67,20.0,100.0,97.97
83.49,79.64,85.17,89.38,8.83,58.47,15.68,74.0,78.09
40.69,31.33,50.5,69.93,2.0,0.0,1.81,0.0,36.58
54.54,49.24,65.33,74.3,3.77,2.22,12.82,39.0,50.54
88.82,86.85,88.48,92.27,4.78,100.0,11.38,60.0,82.05
40.0,35.88,50.39,66.44,2.05,9.35,0.0,0.0,30.54
83.13,71.6,96.6,96.54,6.77,100.0,19.42,83.0,89.0
51.72,53.8,69.77,86.88,5.94,33.4,5.2,29.0,56.3
58.01,44.29,64.11,60.69,4.88,17.84,4.73,13.0,50.66
97.92,87.73,85.43,86.81,6.81,67.93,16.84,87.0,81.86
78.36,82.7,75.7,83.79,8.15,60.75,18.46,74.0,82.19
56.58,52.73,75.64,65.25,7.72,23.87,7.22,36.0,48.96
100.0,92.91,95.81,100.0,9.71,100.0,12.37,100.0,96.8
48.5,31.42,50.0,61.5,3.38,19.63,1.56,0.0,24.61
85.99,82.15,86.35,100.0,5.19,83.13,16.38,66.0,89.81
90.94,74.86,86.67,96.1,8.81,43.49,12.24,81.0,82.57
53.89,43.94,77.87,71.38,4.07,41.97,1.09,52.0,52.24
88.73,56.05,80.37,88.84,6.79,58.46,11.56,68.0,63.95
55.47,39.88,65.8,60.0,2.86,28.12,0.0,18.0,45.13
98.7,93.4,96.17,97.49,8.98,100.0,11.88,81.0,96.16
50.0,59.92,83.18,77.2,3.01,44.52,3.47,32.0,50.87
51.87,57.08,68.6,65.18,6.32,0.0,0.79,21.0,43.76
100.0,83.39,100.0,97.67,7.69,94.48,20.0,96.0,92.11
47.95,30.0,68.62,63.17,2.26,5.24,3.12,0.0,43.73
49.16,33.0,56.73,60.0,2.18,8.11,1.25,0.0,32.11
44.23,32.29,53.81,64.05,2.2,0.0,0.75,0.0,31.74
81.28,66.72,100.0,97.11,8.8,82.52,9.91,68.0,83.82
40.23,32.8,50.0,63.06,2.19,0.0,0.0,0.0,17.0
93.56,91.88,94.03,97.37,10.0,72.29,19.18,100.0,94.04
40.0,30.0,50.0,60.0,2.71,0.0,0.0,9.0,28.78
96.01,92.4,100.0,97.56,8.29,89.08,20.0,100.0,96.46
84.16,49.63,88.45,82.48,3.02,67.27,15.23,62.0,73.06
82.62,55.06,69.67,73.03,5.87,12.55,10.46,45.0,65.31
44.98,41.07,50.0,76.51,6.15,12.66,11.44,26.0,45.39
66.93,78.52,82.75,85.97,5.63,55.65,15.17,78.0,73.8
67.22,60.16,68.07,83.91,4.35,62.07,7.74,73.0,63.58
88.86,95.0,96.86,91.46,10.0,95.81,20.0,100.0,99.45
73.42,45.95,71.24,77.93,7.11,35.79,6.64,39.0,63.29
79.45,60.35,68.72,87.86,8.16,35.19,13.28,25.0,56.7
70.94,56.2,78.12,78.7,7.05,22.58,6.19,42.0,61.51
69.91,58.43,69.62,71.76,6.13,14.47,6.4,48.0,56.47
76.92,78.1,90.4,87.36,5.77,96.37,13.52,63.0,86.92
40.0,30.0,50.0,61.98,2.0,0.0,0.0,6.0,23.79
40.19,35.7,50.0,60.0,2.0,0.0,0.0,0.0,23.4
90.58,79.26,94.78,95.52,10.0,62.36,17.35,59.0,81.21
79.21,61.76,76.5,73.59,5.89,33.54,7.82,41.0,64.33
59.93,64.85,69.62,71.13,6.72,49.14,8.79,26.0,59.98
67.37,72.1,76.28,83.93,3.87,17.76,9.71,61.0,60.71
68.74,80.74,77.95,86.43,7.66,62.08,14.68,94.0,83.83
40.0,62.61,53.13,70.77,2.98,37.18,0.0,19.0,38.77
41.0,49.62,57.18,64.94,3.95,3.26,0.0,54.0,47.7
63.98,62.02,85.19,86.75,6.34,38.58,12.15,30.0,55.82
46.01,34.99,50.0,65.9,3.63,22.73,11.57,0.0,34.23
77.29,71.63,85.11,92.1,6.84,45.73,14.17,71.0,73.1
40.0,45.83,59.03,60.75,2.0,0.0,0.0,0.0,32.2
90.7,95.0,97.62,96.19,10.0,98.62,20.0,100.0,92.52
59.49,74.85,86.15,85.16,7.55,59.18,12.13,61.0,66.7
87.77,76.84,81.09,78.27,7.01,37.55,13.86,62.0,76.27
89.33,81.63,93.02,95.27,10.0,83.05,19.03,100.0,96.16
97.03,95.0,94.04,96.36,9.89,100.0,20.0,76.0,89.68
86.91,84.85,91.89,100.0,7.37,81.08,20.0,100.0,83.8
47.0,30.0,52.21,60.0,2.0,9.1,0.0,2.0,31.01
41.03,36.12,54.55,66.22,2.0,0.0,0.0,0.0,33.13
47.18,51.31,65.77,67.15,3.39,9.78,0.53,5.0,33.95
67.88,66.83,73.32,79.23,6.77,36.67,11.3,54.0,73.34
96.06,76.21,93.21,91.72,8.04,77.94,14.47,50.0,75.78
49.88,31.39,60.51,60.0,5.4,39.88,3.57,19.0,40.27
73.73,58.9,79.63,78.56,8.52,60.84,12.6,79.0,71.56
42.83,32.84,50.0,60.0,3.65,0.0,0.25,33.0,31.66
40.0,42.79,56.34,66.71,2.0,44.35,4.12,14.0,47.57
40.0,38.39,50.0,60.0,2.97,0.0,0.0,0.0,25.83
47.42,43.77,57.99,71.28,2.0,43.03,0.0,17.0,47.67
47.92,30.0,50.57,60.0,3.27,0.0,0.0,18.0,31.98
40.0,30.0,50.0,60.0,2.94,0.0,2.63,29.0,33.22
90.35,87.7,100.0,96.96,10.0,100.0,20.0,100.0,92.72
40.18,30.0,50.0,67.76,3.3,1.05,0.0,0.0,33.64
99.97,95.0,93.74,100.0,10.0,100.0,20.0,100.0,99.9
82.28,75.01,81.84,87.5,8.53,74.04,12.23,51.0,71.72
74.11,67.02,82.4,80.23,4.82,30.73,8.5,51.0,62.29
49.76,47.89,64.08,64.46,4.45,9.97,9.15,0.0,50.33
82.4,83.67,87.24,95.1,7.9,91.54,14.81,64.0,75.68
61.18,42.3,69.98,62.87,5.86,26.35,0.0,28.0,42.66
76.42,70.53,78.03,80.73,8.66,80.61,9.52,45.0,76.5
97.7,95.0,100.0,99.7,10.0,100.0,19.04,100.0,99.9
78.93,62.0,72.46,78.55,3.81,40.84,12.42,28.0,55.69
100.0,95.0,98.82,99.13,9.34,100.0,18.71,100.0,99.9
57.73,40.8,61.81,61.73,5.4,8.51,5.03,12.0,35.33
47.32,60.84,78.65,81.4,8.75,55.64,13.51,44.0,69.34
100.0,95.0,94.69,99.73,10.0,100.0,17.9,80.0,84.33
58.79,38.29,59.76,68.43,3.35,0.0,5.4,37.0,39.66
100.0,90.57,100.0,93.5,8.3,100.0,19.77,100.0,97.98
98.02,93.95,91.99,96.58,6.87,100.0,17.18,90.0,84.89
66.18,61.71,64.06,64.19,4.31,35.61,5.3,6.0,48.31
